Date,Adj_Close,MA10,MA30,RSI,MACD
2020-02-17,509.10125732421875,503.47446594238284,495.2823883056641,59.64740845615794,1.2642904692858616
2020-02-18,503.7898254394531,505.17991027832034,495.9670806884766,54.907682443623614,0.6037800434871716
2020-02-19,502.7108154296875,506.0222503662109,496.57444864908854,53.9694547899542,0.040004185210632315
2020-02-20,504.6196594238281,506.7152099609375,497.395703125,55.420690961642045,-0.24299957338931932
2020-02-24,493.9141540527344,505.6737060546875,497.858740234375,46.55556349595387,-1.1396497565916723
2020-02-25,483.37432861328125,503.8105865478516,497.80088094075523,39.80471322809514,-2.360746947678905
2020-02-26,484.3286437988281,501.56569213867186,497.5597747802734,40.64396996037485,-2.982279483098023
2020-02-27,475.5733337402344,498.1589630126953,496.9868520100911,35.72306040069074,-3.8082831267325767
2020-02-28,443.45623779296875,491.6774566650391,495.41228637695315,24.164990581209082,-6.201359574268407
2020-03-02,456.1951599121094,485.7063415527344,494.1093322753906,33.37304203228466,-6.574457440256411
2020-03-03,468.93402099609375,481.6896179199219,493.4943074544271,41.0778085990386,-5.646932834907137
2020-03-04,467.3158874511719,478.04222412109374,492.9687133789063,40.438119580184356,-4.856184988713986
2020-03-05,478.3533935546875,475.6064819335937,492.6290679931641,46.552220140888586,-3.3738968897239667
2020-03-06,469.8883972167969,472.13335571289065,491.77841796875,42.91388646541457,-2.772783100083939
2020-03-09,448.5185852050781,467.593798828125,489.9180643717448,35.39344157305638,-3.5727191292474885
2020-03-11,445.489501953125,463.80531616210936,488.0494110107422,34.471298062406106,-4.03026666176728
2020-03-12,409.4303283691406,456.31548461914065,485.0590098063151,25.840277727246644,-6.347943727757338
2020-03-13,409.0569152832031,449.6638427734375,481.85145670572916,25.768324689515325,-7.418167372695585
2020-03-16,374.0351867675781,442.72173767089845,477.50416971842446,20.111942942825237,-9.84467553053575
2020-03-17,373.99365234375,434.5015869140625,473.610557047526,20.106306045642327,-10.739282704482715
2020-03-18,360.38336181640625,423.6465209960937,469.60353495279946,18.296629082280333,-11.468276551073671
2020-03-19,343.1215515136719,411.2270874023437,464.8164072672526,16.29359099763259,-12.26214504989332
2020-03-20,369.2217712402344,400.3139251708984,460.6475524902344,28.957774331164188,-10.259848461578713
2020-03-23,346.1921081542969,387.9442962646484,455.5976206461589,25.31798886342719,-9.721903537897148
2020-03-24,366.8565673828125,379.77809448242186,451.01519978841145,33.406417032440274,-7.319370836839369
2020-03-25,379.76141357421875,373.2052856445313,446.9403961181641,37.92767815747982,-4.35261342364042
2020-03-26,371.54559326171875,369.41681213378905,442.4326629638672,36.24071072891251,-2.525684325770303
2020-03-27,357.39569091796875,364.2506896972656,437.3578318277995,33.47881245530854,-1.881890882636732
2020-03-30,347.7274475097656,361.6199157714844,432.00637003580727,31.701089900143714,-1.7231144495696107
2020-03-31,362.1676330566406,360.43731384277345,426.8817474365234,37.07541779927374,-0.3341896644502427
2020-04-01,343.20452880859375,358.7194305419922,421.3518564860026,33.362692467179485,-0.3779996892152475
2020-04-03,336.77276611328125,358.0845520019531,415.7846211751302,32.185435104269004,-0.5169410620891526
2020-04-07,374.4085998535156,358.6032348632813,411.50788065592445,44.52183928243129,2.1052438832216325
2020-04-08,384.3259582519531,362.4166198730469,407.498090616862,47.24520937700651,4.546863427518421
2020-04-09,389.2638244628906,364.6573455810547,404.00974629720054,48.5981882965984,6.419171565603989
2020-04-13,380.30096435546875,364.7113006591797,400.5739674886068,46.27814010804562,6.934754387760794
2020-04-15,397.3138122558594,367.2881225585937,397.67347310384116,51.05457752985356,8.21484365559509
2020-04-16,381.5457763671875,369.7031311035156,394.5392211914062,46.89310258623904,7.7962836462823475
2020-04-17,377.8112487792969,372.7115112304688,392.35105489095054,45.93804865558115,7.085165865515137
2020-04-20,390.0522766113281,375.4999755859375,390.1462921142578,49.56403496593847,7.231330609420276
2020-04-21,378.1847229003906,378.9979949951172,387.12131551106773,46.32038063464111,6.352126216829749
2020-04-22,383.7449951171875,383.6952178955078,384.3356190999349,48.03626417875388,5.974055016838626
2020-04-23,396.4424743652344,385.8986053466797,381.6052551269531,51.82347913940905,6.371767309549064
2020-04-24,388.4754333496094,386.3135528564453,378.89148966471356,49.39109336492222,5.901592976773971
2020-04-27,400.9239196777344,387.4795623779297,377.3050008138021,53.09554682765272,6.201511772873053
2020-04-28,390.9651184082031,388.5459777832031,375.4875213623047,49.94582921460173,5.5242725373433075
2020-04-29,408.1025695800781,389.624853515625,375.4432627360026,54.903525936585204,5.9867001725629745
2020-04-30,451.09136962890625,396.57941284179685,376.8444112141927,64.42282412998489,8.775335493772683
2020-05-04,426.7752380371094,401.47581176757814,378.6024129231771,57.082890303121005,8.560563589519607
2020-05-05,431.87908935546875,405.6584930419922,380.53192749023435,58.16041677355518,8.332576242965413
2020-05-06,430.8002624511719,410.9200469970703,382.8791575113932,57.82990389261219,7.694701479569287
2020-05-07,424.700439453125,415.0155914306641,385.59845377604165,55.8957552116859,6.495389651379989
2020-05-08,430.2193908691406,418.3932830810547,387.6317077636719,57.287676272590815,5.733728588256561
2020-05-11,437.8128356933594,423.3270233154297,390.68573201497395,59.1957979257944,5.405627073136162
2020-05-12,437.6883850097656,427.0034698486328,393.0467926025391,59.14915942667544,4.86161332840153
2020-05-13,438.8086853027344,431.78782653808594,395.01503499348956,59.45881009708725,4.27914457967905
2020-05-14,429.430908203125,433.9206604003906,396.9445454915365,55.65576624455109,3.023391143895795
2020-05-15,424.28558349609375,431.2400817871094,399.17420857747396,53.62896078486869,1.6746788840203646
2020-05-18,423.87054443359375,430.9496124267578,401.7123118082682,53.45984254724592,0.6364624065145659
2020-05-19,430.0947570800781,430.77117919921875,403.97654927571614,55.71525188078924,0.26953460041463373
2020-05-20,437.14898681640625,431.4060516357422,407.1080312093099,58.18836798596443,0.3949479181713542
2020-05-21,443.8711853027344,433.3231262207031,410.677978515625,60.45473989686854,0.8002871158916705
2020-05-22,440.1781005859375,434.3189971923828,412.87029520670575,58.57621067672289,0.6933268233305334
2020-05-26,434.8667297363281,434.0243865966797,414.55498758951825,55.88655328728317,0.16601869797039726
2020-05-27,440.6345520019531,434.3190032958984,416.26734517415366,58.134676291876495,0.10955688917356099
2020-05-28,450.3443603515625,435.4725708007812,418.6021250406901,61.67553540010696,0.602490891475588
2020-05-29,456.6516418457031,438.19464416503905,420.5800526936849,63.81636744445151,1.1954206160673753
2020-06-01,464.53558349609375,442.2196441650391,423.34637959798175,66.34692990465297,1.9178375286318285
2020-06-02,464.9090881347656,446.32349853515626,426.2496409098307,66.46658191562246,2.199874529735876
2020-06-03,467.0668029785156,450.020703125,428.81679178873696,67.19227692315607,2.2999552562768564
2020-06-04,480.4696350097656,454.35276794433594,432.2262888590495,71.34108433415008,2.9931379629395867
2020-06-05,477.97991943359375,457.7636413574219,435.36745300292966,69.580833114467,3.000680490250783
2020-06-08,479.88873291015625,461.7347045898438,438.1489949544271,70.18815953674493,2.8519463350239764
2020-06-09,475.4072265625,465.78875427246095,441.0467213948568,66.81531674858579,2.1987424281370362
2020-06-10,480.2621765136719,469.7515167236328,443.6913299560547,68.57699035431324,1.8544081328533455
2020-06-11,479.72271728515625,472.68935241699216,446.64991658528646,68.1441032931613,1.3732327363008672
2020-06-12,473.6646728515625,474.3906555175781,448.8353200276693,63.31091944638591,0.47619890736852
2020-06-15,480.4696350097656,475.9840606689453,449.81459554036456,66.21006693127936,0.1853387418523944
2020-06-16,482.0880126953125,477.701953125,451.658354695638,66.8803497290796,-0.041754273190495184
2020-06-17,477.8968505859375,478.7849578857422,453.19228006998696,63.37426093444984,-0.5876307737228466
2020-06-18,480.4696350097656,478.7849578857422,454.8479258219401,64.60104585309493,-0.8717002435861776
2020-06-19,472.71002197265625,478.2579681396484,456.4482452392578,58.26246234598578,-1.6341854340690052
2020-06-22,472.71002197265625,477.54009704589845,457.864599609375,58.26246234598578,-2.1576365808278606
