Date,Adj_Close,MA10,MA30,RSI,MACD
2020-02-17,1684.0643310546875,1676.8544921875,1656.9310709635417,54.4518390901508,2.554244063927406
2020-02-18,1683.9647216796875,1676.1275146484375,1657.5999389648437,54.428430831223444,2.3300830881209604
2020-02-19,1694.022705078125,1677.2577880859376,1659.1351888020833,56.46361765128191,2.65267559430737
2020-02-20,1678.9359130859375,1678.4478393554687,1659.8289591471355,52.66436788115781,1.6903249514888117
2020-02-24,1671.267822265625,1680.9573486328125,1659.6148559570313,50.79362798481367,0.44263643213296877
2020-02-25,1668.8280029296875,1681.604638671875,1659.1069783528646,50.18281722981586,-0.5858432324583323
2020-02-26,1659.5667724609375,1680.5141967773438,1658.7650716145833,47.83152104248392,-1.8570036973697386
2020-02-27,1675.749267578125,1677.31259765625,1659.0024169921876,52.05845804592044,-1.5856438415780225
2020-02-28,1613.608642578125,1670.396484375,1656.307010904948,38.99312558990859,-5.356471810126962
2020-03-02,1592.3475341796875,1662.2355712890626,1653.017423502604,35.692466339170565,-8.842148033407067
2020-03-03,1619.5340576171875,1655.7825439453125,1653.2962565104167,42.40587775679931,-8.8544040344099
2020-03-04,1601.26025390625,1647.5120971679687,1652.7269653320313,39.42647430904626,-9.569935948740502
2020-03-05,1644.479736328125,1642.5578002929688,1654.9128295898438,48.62090778758902,-6.742588534223416
2020-03-06,1624.26416015625,1637.090625,1655.7493326822917,45.16741462608334,-5.875756737236975
2020-03-09,1571.5843505859375,1627.1222778320312,1653.5983235677083,37.66045823335682,-8.341578397961328
2020-03-11,1582.68798828125,1618.5082763671876,1652.6340209960938,39.92679896671928,-8.67745749649372
2020-03-12,1458.955078125,1598.4471069335937,1647.2896850585937,27.79873924250238,-16.245898323751582
2020-03-13,1463.93408203125,1577.2655883789062,1641.633321126302,28.7368066270554,-19.699697200693294
2020-03-16,1377.9432373046875,1553.6990478515625,1633.5155680338542,23.144079822399362,-26.1540479956099
2020-03-17,1317.197021484375,1526.1839965820313,1621.2650797526042,20.15930033328935,-32.48007526184132
2020-03-18,1167.0740966796875,1480.9380004882812,1604.5250122070313,15.008081638264528,-44.02383512930092
2020-03-19,1205.8123779296875,1441.393212890625,1588.3442749023438,20.643123092196703,-46.07980555795886
2020-03-20,1257.09814453125,1402.6550537109374,1574.1568806966145,27.496716636187273,-41.175459608425385
2020-03-23,1093.6807861328125,1349.5967163085938,1555.045060221354,21.21070814947403,-45.77362076596509
2020-03-24,1148.1033935546875,1307.2486206054687,1538.4427490234375,27.18111583096251,-42.08036103253477
2020-03-25,1284.7825927734375,1277.4580810546875,1525.8569986979167,39.56680340338124,-28.038472917354596
2020-03-26,1367.2379150390625,1268.2863647460938,1515.7492228190104,45.5803763827133,-11.642899795764848
2020-03-27,1393.2791748046875,1261.2208740234375,1505.2663533528646,47.361874683555136,1.794757302489586
2020-03-30,1288.317626953125,1252.2583129882812,1492.1179484049478,41.469247633504324,4.309642001289234
2020-03-31,1290.6580810546875,1249.6044189453125,1479.341328938802,41.6435981196314,6.684450699550396
2020-04-01,1176.7340087890625,1250.57041015625,1462.4303181966145,36.01923226388797,1.412005405358542
2020-04-03,1136.103515625,1243.5995239257813,1444.1682779947917,34.24292750513413,-3.7029934995909315
2020-04-07,1193.065673828125,1237.1962768554688,1427.4697102864584,38.79968298567076,-2.214596476024525
