Date,Adj_Close,MA10,MA30,RSI,MACD
2020-02-17,751.20947265625,740.868798828125,718.7164143880208,70.43802422611168,1.6421815847285082
2020-02-18,756.2130126953125,743.366064453125,720.5705851236979,72.53858772832403,1.7504010067675964
2020-02-19,758.1062622070312,745.7867004394532,722.7072387695313,73.31134690756744,1.743807224011043
2020-02-20,747.9188232421875,746.8595336914062,724.3886108398438,63.032840059351834,0.8906606004952149
2020-02-24,739.3541259765625,746.4673522949219,725.706357828776,55.932854070174564,-0.34683599883905636
2020-02-25,741.1572265625,747.2291442871094,726.7957194010417,57.03020742244743,-1.0979249530970954
2020-02-26,731.5558471679688,746.4628295898438,727.2524983723958,49.90390194577568,-2.2300745709586796
2020-02-27,729.482421875,745.3494323730469,727.6732218424479,48.494637026394564,-3.056217241505159
2020-02-28,671.1075439453125,737.8125549316406,726.5177490234375,26.125616683909612,-7.233314361401819
2020-03-02,680.3827514648438,730.6487487792969,725.8036722819011,31.529881985624343,-8.95799788101171
2020-03-03,687.4647827148438,724.2742797851563,725.3331766764323,35.41490825952863,-9.174691603780426
2020-03-04,704.8274536132812,719.1357238769531,725.4204040527344,43.82969382021483,-7.757849710560398
2020-03-05,690.9373779296875,712.4188354492187,725.0491333007812,39.40635872844663,-7.368208099354221
2020-03-06,676.5904541015625,705.2859985351563,724.4941365559896,35.42912845300826,-7.655182726459055
2020-03-09,644.0584716796875,695.7564331054688,722.3032979329427,28.423741945487137,-9.494283865269308
2020-03-11,647.4852905273438,686.3892395019532,720.1004720052083,29.99400412978453,-9.89337302713178
2020-03-12,593.84423828125,672.6180786132812,716.0269673665365,21.896261384247495,-12.98835888008113
2020-03-13,599.4185791015625,659.6116943359375,711.8417683919271,24.186890372011334,-13.802245133467197
2020-03-16,551.3974609375,647.6406860351562,706.4405212402344,19.01356385098586,-16.53259596285617
2020-03-17,544.132568359375,634.0156677246093,700.6393432617188,18.37330049852791,-17.68237192490772
2020-03-18,529.6943359375,618.238623046875,694.4605672200521,17.13812693736992,-18.19868511329591
2020-03-19,484.3232727050781,596.1882049560547,686.2299977620443,13.961760465542426,-20.223472629870116
2020-03-20,526.6786499023438,579.7623321533204,679.322622680664,27.47525679680524,-17.443010055752254
2020-03-23,445.21185302734375,556.6244720458984,669.5900014241537,20.730775768599884,-19.65875199042533
2020-03-24,460.1070861816406,538.2293334960938,660.1510396321614,24.385569012873745,-18.69545935554696
2020-03-25,481.30767822265625,521.611572265625,651.7433186848958,29.37662069395597,-15.3451028250376
2020-03-26,470.7987365722656,509.30702209472656,642.7959767659505,28.376745845450955,-12.662865882989848
2020-03-27,460.65533447265625,495.4306976318359,633.4639414469401,27.40709332327421,-10.487811535105422
2020-03-30,481.3990173339844,488.43085327148435,624.6280314127604,32.4877845982509,-6.749623906206608
2020-03-31,516.7637329101562,485.6939697265625,616.7861287434896,40.175176700468995,-1.2791926836071283
2020-04-01,467.1435241699219,479.4388885498047,607.3172637939454,34.277523726129516,-0.43041757047291185
2020-04-03,476.0074768066406,478.60730895996096,597.9770792643229,36.08259387614298,1.210402393761214
2020-04-07,502.46246337890625,476.18569030761716,589.4556193033854,41.26730865936238,4.381506170363849
2020-04-08,510.73260498046875,482.7377655029297,581.5494120279948,42.828567413250234,7.175027032298459
2020-04-09,498.2589416503906,486.5529510498047,573.512905883789,41.05586456651746,8.245270751266915
2020-04-13,481.4447326660156,486.5666564941406,564.8558227539063,38.728824726831085,7.883497674967948
2020-04-15,492.2277526855469,488.7095581054688,556.8782196044922,41.036938924087146,8.386351553633638
2020-04-16,473.03759765625,489.9477844238281,548.3300587972005,38.27366530195484,7.472844225427899
