Date,Adj_Close,MA10,MA30,RSI,MACD
2020-02-17,2059.75732421875,2011.2580688476562,1909.1739298502605,74.23848198549138,8.524586757164613
2020-02-18,2043.1151123046875,2018.463427734375,1918.7354044596354,69.56358099829447,5.791567155542211
2020-02-19,2095.921630859375,2030.5197021484375,1929.7934448242188,74.95318660401769,6.659930044724376
2020-02-20,2055.77978515625,2038.9183837890625,1939.3396850585937,65.46339947524942,3.7931219008734374
2020-02-24,2025.513427734375,2043.9658813476562,1947.2994588216145,59.36081593188552,-0.6429509650327319
2020-02-25,2042.3837890625,2050.7597534179686,1954.5764811197917,61.51440245431369,-2.8204416011589544
2020-02-26,2044.7613525390625,2058.3994873046877,1961.5075642903646,61.82146652752398,-4.386617138532479
2020-02-27,2061.90625,2057.9056884765623,1968.618477376302,64.04902397362167,-4.5351159620198445
2020-02-28,1988.572021484375,2047.9708251953125,1972.4436808268229,50.481553114270625,-9.551087929946597
2020-03-02,1974.581787109375,2039.229248046875,1975.4657389322917,48.37621797139264,-13.545988298080957
2020-03-03,1981.1654052734375,2031.3700561523438,1978.6295288085937,49.444729707385115,-15.347632238177098
2020-03-04,1989.5780029296875,2026.0163452148438,1982.3008178710938,50.844797719220374,-15.528438830461717
2020-03-05,2028.1192626953125,2019.2361083984374,1987.3695841471354,56.75376363351887,-12.725724510692643
2020-03-06,2001.510498046875,2013.8091796875,1991.3928995768229,52.097452676120824,-12.328637855021668
2020-03-09,1939.8809814453125,2005.2459350585937,1992.8498453776042,43.247227648402145,-15.667011068387318
2020-03-11,1970.5125732421875,1998.0588134765626,1995.704256184896,47.97758371438951,-15.248098432984733
2020-03-12,1879.9422607421875,1981.576904296875,1995.562520345052,37.91482992272639,-20.196220792642247
2020-03-13,1859.1400146484375,1961.3002807617188,1994.312849934896,36.0448753759546,-23.750441680394815
2020-03-16,1775.656005859375,1940.0086791992187,1990.7711059570313,29.71163180155257,-30.19074559628706
2020-03-17,1832.4854736328125,1925.7990478515626,1989.8506184895834,37.73213497852718,-29.079089975601484
2020-03-18,1759.105712890625,1903.5930786132812,1982.0737345377604,32.564930007663946,-31.535658890935775
2020-03-19,1680.925048828125,1872.727783203125,1972.402518717448,28.142906871565998,-36.33445070411779
2020-03-20,1876.0562744140625,1857.521484375,1969.092431640625,47.35711997228948,-24.82480200298569
2020-03-23,1709.636962890625,1828.334130859375,1960.353898111979,38.01976242115669,-26.713423423218735
2020-03-24,1854.247802734375,1819.7708129882812,1956.3275431315103,47.674376700352916,-16.9907133995901
2020-03-25,1909.385498046875,1813.65810546875,1954.1588907877604,50.81997240571946,-6.171168086974319
2020-03-26,2006.996826171875,1826.3635620117188,1955.446651204427,55.87694252994371,7.49330725212171
2020-03-27,1957.300048828125,1836.1795654296875,1951.7951782226562,52.89480720642542,12.806677324222655
2020-03-30,1997.3504638671875,1858.3490112304687,1948.776171875,54.980080145150964,18.305467907576926
2020-03-31,2101.72802734375,1885.2732666015625,1950.1005208333333,59.95541928621883,27.695707255648983
2020-04-01,1993.052490234375,1908.6679443359376,1947.8770263671875,53.34510822621756,25.37310416868945
2020-04-03,1969.6898193359375,1937.5444213867188,1945.4295166015625,52.01735580126482,21.2175104289754
2020-04-07,2235.5947265625,1973.4982666015626,1950.0852864583333,63.23389087939559,34.54289880567631
2020-04-08,2250.1796875,2027.5525390625,1956.565283203125,63.734651306042316,42.009107135540255
2020-04-09,2169.164306640625,2059.044189453125,1961.3536458333333,58.933029126380355,39.214766218874495
2020-04-13,2145.572509765625,2082.662890625,1964.7932698567708,57.57281261492883,33.7110563760123
2020-04-15,2274.593505859375,2109.42255859375,1972.4543416341146,62.65000767356335,36.46023774324879
2020-04-16,2227.5478515625,2136.4473388671877,1977.9757283528645,59.838099068250656,32.918792244730085
2020-04-17,2180.822509765625,2154.794543457031,1984.3840779622396,57.09708258082239,25.56556513057268
2020-04-20,2136.520751953125,2158.273815917969,1989.7820434570312,54.54585743135339,16.305053835804074
2020-04-21,2119.01025390625,2170.869592285156,1994.3768717447917,53.527790318422426,8.007138164313616
2020-04-22,2181.874267578125,2192.088037109375,2000.786747233073,56.6555704567794,5.858612912895325
2020-04-23,2119.10107421875,2180.438671875,2003.819474283854,52.83177300079637,-0.3541903179771708
2020-04-24,2087.646240234375,2164.1853271484374,2006.6906656901042,50.9752122524114,-6.789247035395661
2020-04-27,2121.799072265625,2159.4488037109377,2012.7546020507812,52.91014271154258,-8.82386958489716
2020-04-28,2093.90966796875,2154.28251953125,2016.8678385416667,51.13526929082901,-11.933006169240556
2020-04-29,2040.6922607421875,2130.8923950195312,2022.226171875,47.837671794226914,-17.141817497751788
2020-04-30,2007.088623046875,2108.846472167969,2027.1577921549479,45.827999424551166,-22.102835161802204
2020-05-04,1904.3565673828125,2081.1998779296873,2031.4478108723958,40.25961497420442,-31.00971311978556
2020-05-05,1866.7294921875,2054.220751953125,2032.5892781575521,38.418350419539436,-37.69734144028368
2020-05-06,1838.10888671875,2026.130615234375,2035.2227172851562,37.031034224236315,-41.982718830949096
2020-05-07,1821.5125732421875,1990.0944458007812,2039.9089680989584,36.2143853698966,-43.67471598161135
2020-05-08,1910.574462890625,1969.2417846679687,2041.0595743815104,43.42480491576863,-36.81013215461497
2020-05-11,1872.673095703125,1947.7444702148437,2046.4941121419272,41.28592002884214,-32.960902671587704
2020-05-12,1839.34326171875,1919.4988891601563,2045.997294108073,39.44593314313318,-30.83655271070744
2020-05-13,1824.896240234375,1892.5975463867187,2043.1809855143229,38.642032141819676,-28.629346031832654
2020-05-14,1834.314453125,1871.959765625,2037.4249064127605,39.50755067634847,-24.897636213661777
2020-05-15,1858.1341552734375,1857.0643188476563,2034.1193766276042,41.745684325267135,-19.430203608206966
2020-05-18,1833.5830078125,1849.986962890625,2028.6604614257812,40.0988973285284,-16.204094692499524
2020-05-19,1806.4254150390625,1843.9565551757812,2018.817041015625,38.29911990795114,-14.681326845280338
2020-05-20,1820.4154052734375,1842.18720703125,2013.0624715169272,39.7981388118594,-11.646601854485866
2020-05-21,1802.1734619140625,1840.2532958984375,2007.4785929361979,38.48519009833856,-9.85371845702592
2020-05-22,1817.7178955078125,1830.9676391601563,1993.549365234375,40.29278172143712,-6.754556958515408
2020-05-26,1808.482666015625,1824.5485961914062,1978.8261311848958,39.54922167098194,-4.5650940266706925
2020-05-27,1827.0447998046875,1823.31875,1967.4221476236978,41.87113256128359,-1.2762202398147053
2020-05-28,1837.880126953125,1824.617138671875,1957.1657348632812,43.24161197852623,2.0391367888252034
2020-05-29,1881.2227783203125,1829.3079711914063,1944.053377278646,48.47471394579218,7.267190389927876
2020-06-01,1928.03955078125,1836.2985107421875,1934.0697672526042,53.46556146714196,13.625168833963805
2020-06-02,1926.98779296875,1845.6389892578125,1925.6086100260416,53.34056134662075,17.272154254874017
2020-06-03,1938.9664306640625,1858.8930908203124,1919.0234659830728,54.641251141526865,19.820963434014224
2020-06-04,1939.0577392578125,1870.75732421875,1913.025048828125,54.65162845241128,20.7440466738159
