Date,ASIANPAINT_Adj_Close,ASIANPAINT_MA10,ASIANPAINT_MA30,ASIANPAINT_RSI,ASIANPAINT_MACD,BAJFINANCE_Adj_Close,BAJFINANCE_MA10,BAJFINANCE_MA30,BAJFINANCE_RSI,BAJFINANCE_MACD,BHARTIARTL_Adj_Close,BHARTIARTL_MA10,BHARTIARTL_MA30,BHARTIARTL_RSI,BHARTIARTL_MACD,HCLTECH_Adj_Close,HCLTECH_MA10,HCLTECH_MA30,HCLTECH_RSI,HCLTECH_MACD,HDFCBANK_Adj_Close,HDFCBANK_MA10,HDFCBANK_MA30,HDFCBANK_RSI,HDFCBANK_MACD,HINDUNILVR_Adj_Close,HINDUNILVR_MA10,HINDUNILVR_MA30,HINDUNILVR_RSI,HINDUNILVR_MACD,ICICIBANK_Adj_Close,ICICIBANK_MA10,ICICIBANK_MA30,ICICIBANK_RSI,ICICIBANK_MACD,INFY_Adj_Close,INFY_MA10,INFY_MA30,INFY_RSI,INFY_MACD,ITC_Adj_Close,ITC_MA10,ITC_MA30,ITC_RSI,ITC_MACD,KOTAKBANK_Adj_Close,KOTAKBANK_MA10,KOTAKBANK_MA30,KOTAKBANK_RSI,KOTAKBANK_MACD,LT_Adj_Close,LT_MA10,LT_MA30,LT_RSI,LT_MACD,MARUTI_Adj_Close,MARUTI_MA10,MARUTI_MA30,MARUTI_RSI,MARUTI_MACD,NTPC_Adj_Close,NTPC_MA10,NTPC_MA30,NTPC_RSI,NTPC_MACD,POWERGRID_Adj_Close,POWERGRID_MA10,POWERGRID_MA30,POWERGRID_RSI,POWERGRID_MACD,RELIANCE_Adj_Close,RELIANCE_MA10,RELIANCE_MA30,RELIANCE_RSI,RELIANCE_MACD,SBIN_Adj_Close,SBIN_MA10,SBIN_MA30,SBIN_RSI,SBIN_MACD,TCS_Adj_Close,TCS_MA10,TCS_MA30,TCS_RSI,TCS_MACD,TECHM_Adj_Close,TECHM_MA10,TECHM_MA30,TECHM_RSI,TECHM_MACD,TITAN_Adj_Close,TITAN_MA10,TITAN_MA30,TITAN_RSI,TITAN_MACD,WIPRO_Adj_Close,WIPRO_MA10,WIPRO_MA30,WIPRO_RSI,WIPRO_MACD,NIFTY50
2020-02-17,0.1766391659397366,0.16361040838655094,0.1134418237570296,0.6738469237958401,0.60385638881825,0.3686716022179203,0.36050806254755297,0.31107059665305736,0.8908294754771889,0.6551222760136811,0.09726166995785801,0.08133803215070384,0.05065438628501706,0.8787387473308845,0.5699607758849744,0.10722687562912145,0.09448052817938735,0.07964237364143117,0.6260015948740156,0.5317843110778121,0.33187114677968754,0.32734162784552756,0.3111533588996317,0.3818477736940962,0.6111797840261113,0.29286856032845443,0.181604658660667,0.03755030106015633,0.7906726400077446,0.6092083760945894,0.211801943719256,0.19608165096607177,0.17782209317296332,0.5433658790196417,0.576752969183039,0.15281599300872045,0.12400789047933486,0.0969808763781011,0.6111996731327933,0.6174062232752837,0.11564512049574277,0.11743669677069218,0.12640230337290465,0.2290424639198565,0.3495742381705591,0.5035226330644955,0.49409745806582284,0.4825621229052399,0.5710712808136946,0.6214540232278963,0.16123147063177784,0.150855394782259,0.15013627277309477,0.37318170820677965,0.42092114766759164,0.2882606173662702,0.2816429817354385,0.27597326156165636,0.35245786472761825,0.5612184380386838,0.07212820972792905,0.07300515190467827,0.06570210782192223,0.29173556154329844,0.5535574867335922,0.047927719300600996,0.04528777579995785,0.04551487711636326,0.24135829141492998,0.5046099189784561,0.22269167678276325,0.18225257603438566,0.1641569730980405,0.5071955234437413,0.617148556538633,0.20133515985495173,0.2107447595534517,0.20309096391155979,0.4340380943779789,0.5112517696749497,0.171999788242036,0.14080072496833396,0.1359231213565718,0.5992647428142925,0.6484142316102407,0.23200019250574222,0.21124563534435759,0.19683522066701264,0.7803255565482063,0.5952327472352149,0.16529166575817256,0.14620424542724147,0.11305074117650765,0.806033403972384,0.6402322003574424,0.145246115564431,0.12571803594046077,0.128213178586629,0.49039656557929534,0.6985143404518559,0.2383960710337943
2020-02-18,0.1683210243182497,0.16224073348827506,0.11591685297310006,0.5968744379733523,0.5850909747234485,0.36633563362913624,0.36365722182126503,0.3144768228202871,0.8504942042021987,0.6330276244668163,0.08751923390366101,0.08318817493788766,0.05292389557118338,0.6763924896753302,0.5361309394958299,0.10392197669965078,0.09558879819119803,0.08009740472015592,0.5575629609301693,0.517512289785022,0.328991262620555,0.32596759654087915,0.30976258760341013,0.36426982757981335,0.594042203350349,0.28000275939075236,0.18822675878039763,0.0475329528302344,0.7250625804793649,0.5773118114666821,0.211473134228185,0.19696408422257555,0.1783538538952832,0.5390946533096285,0.5676958202711659,0.15758060289357922,0.12461016434468691,0.09847080331615338,0.6597872421347997,0.627607408278167,0.11373609068691831,0.1149875014554112,0.12412230492649418,0.22076749099324472,0.34699934389222287,0.503437678842432,0.4934137280054909,0.48326763645018067,0.5707323733345182,0.6185896567737625,0.1629945705592723,0.15069328528561698,0.14977369261614043,0.4045349363996438,0.4256182044821469,0.27575048192777485,0.27699598815191256,0.2747905010913063,0.269102941335092,0.5394739803211852,0.07063885294790895,0.07247681371411607,0.06486100557664112,0.2735530517025116,0.5334566262519137,0.04989283166824235,0.04388616002414947,0.04516506820963734,0.28072147094383076,0.5053872197498929,0.21862530771959998,0.1838785281191156,0.1633261330087264,0.46824420344362155,0.6091148607826553,0.20546411510755,0.2122114558342242,0.20305279349966382,0.4719924258831235,0.5010364343981101,0.1758742998134346,0.1442723183198703,0.1360888745892208,0.6298183097685296,0.6628819086782861,0.23579375878799125,0.2132041361899648,0.198334602577231,0.8093487828522294,0.5969828422077186,0.16367115179248093,0.14737610668563983,0.11480549877548091,0.7811364326521444,0.637569527805056,0.1456919255391163,0.1264252006358435,0.12753563410658103,0.49773780212088004,0.6999617692511635,0.23553138354658792
2020-02-19,0.17827936034159952,0.16280544395208651,0.11869137743431102,0.6601154849548765,0.5859481306391772,0.38137210345441197,0.3682718119838502,0.31823599945384706,0.917759202692468,0.6355783112280136,0.08467275762376264,0.0838216985873862,0.0547841658502492,0.6251201205875996,0.4973445933799815,0.1032505910726618,0.09613618648144201,0.08050104773596523,0.5440155493760696,0.5053304668501996,0.33929184637662435,0.32451885249750567,0.30887848365948145,0.4573737262019764,0.6018646197835332,0.3208265488873636,0.1993071029375808,0.05907809316987023,0.8007031866856615,0.5874463136117941,0.2144330890063247,0.19744772619080364,0.17890159695464397,0.5731512414582204,0.5666920700620648,0.1592075280666419,0.12558731074860918,0.10022774170170273,0.6755450413660681,0.6353684446487566,0.11946310185040887,0.11296380467669787,0.12213183239676223,0.2884791954668493,0.3718956893148022,0.5120158689489507,0.49447676212152447,0.48488699864560925,0.6001980434204283,0.6227117977920688,0.16157554704414107,0.14983326871179675,0.14966592853930666,0.385675624283508,0.4276835016640712,0.27331121740929165,0.27383915176131374,0.2736639479818991,0.2542627978929011,0.525360852582331,0.0758516118244291,0.07266393344619765,0.06425418184490969,0.3744176265444263,0.536128397418611,0.05340195904485415,0.04360883570289975,0.04500582779132045,0.3483642789876608,0.5159068015293583,0.2322672494163026,0.18607159771857112,0.1631903230650194,0.592645641287177,0.6282207465312613,0.20891523815949073,0.2134250497734347,0.20307749138991354,0.5031993450081829,0.5013777703978602,0.16986160957887564,0.14587310889610572,0.13549039503157367,0.5622617355077505,0.6510497774133371,0.23722917600369653,0.21510253961916792,0.20006241532031965,0.8200259009274846,0.5968762093516693,0.1696397387402433,0.1490323756010491,0.11696975426878586,0.8184313631285007,0.6436985426022244,0.15202252501440544,0.127420820805564,0.12712233934959932,0.592643384111118,0.7105038720395442,0.2427012115047285
2020-02-20,0.15829248261748863,0.16208470108472706,0.11993022911536588,0.5057011198700642,0.554663221120057,0.38167273130065116,0.3710958304372092,0.32166901119989677,0.918915606881901,0.630727778692874,0.08596397712318943,0.08374605835787596,0.05666533996828205,0.6395043390933419,0.4716844678662334,0.10443831909207899,0.09658650099599331,0.08104683489449405,0.5649704781752359,0.49921544502629095,0.33183412539323953,0.3226342450096574,0.3072835765476968,0.40796924559886255,0.5961568630971613,0.28979359492936485,0.20702592882430748,0.06904483949996387,0.6675184411401809,0.5539883277335113,0.2162420046092541,0.19790592198793205,0.17892193744917256,0.5937279657591714,0.5680209167641094,0.1572029231137701,0.12716365300093974,0.10171126279005493,0.6402630586119757,0.6345769349903516,0.12097025124237104,0.11169769674120045,0.1200798361911587,0.3059438628011711,0.4009669628854596,0.49914873995502207,0.4955960179204921,0.48561877886915084,0.5451920659852804,0.6104147202633571,0.16134618786048965,0.14872259639765395,0.14928848595783867,0.38251364500796803,0.4311468578648724,0.27341075856053265,0.2709077210002659,0.2717622354440211,0.2555245956804599,0.5209837494259728,0.07436225504440899,0.07252084312145166,0.06363967813551344,0.35355752049934935,0.5349867130266942,0.05585835598402297,0.04306167722522025,0.04481264670228524,0.39340930793420087,0.529709809833196,0.22557749858587706,0.18718796212236816,0.16228903961091518,0.5282271433498147,0.6238746923775706,0.21791277985597493,0.2141648887081092,0.2029629771837655,0.5785517185663003,0.5212717195733542,0.15760333654746772,0.1467876040460786,0.13490589437712608,0.4459436850093892,0.6075569602272396,0.22950529957664934,0.21594391780902134,0.2014220629612109,0.6780090421136369,0.583079354882384,0.16747376887860838,0.15114806553651422,0.11882151377141403,0.7842350768842397,0.6356290731961007,0.14863427712702476,0.1278023181022913,0.12665854001629523,0.5362171778071031,0.7104376366498415,0.24027988163133768
2020-02-24,0.14737330772938084,0.16011562915878508,0.12039945518852846,0.4387489663248616,0.5183828250100809,0.3720909559176543,0.3730697419347492,0.3246610093330995,0.771342822311531,0.6062261513319224,0.07674963436776105,0.08314405381854045,0.05826928675580956,0.4841755086347203,0.41951882802021206,0.09777709966801948,0.09590968761536423,0.08135455888946974,0.43696366683523624,0.4798410188143595,0.32655459090584826,0.31995676459195976,0.3051467604201902,0.3750324774699579,0.5858067651009193,0.2663952070401836,0.21166484198777424,0.07735523647230225,0.5818715214185524,0.5022157444788994,0.2021409895039181,0.19734591493909287,0.17861973061706315,0.41795631446302484,0.5334937211300843,0.1565347079896472,0.12830365642634511,0.10294379076998844,0.6282831137227879,0.6308562284075329,0.11202807934950781,0.109539089538504,0.11754650661999388,0.258187452415213,0.40177952468643713,0.4926088265146291,0.49795623792373256,0.4853929455203594,0.5181072774740013,0.5944715476072184,0.1553542450521468,0.1475428691265474,0.14859942448407643,0.3058089030512806,0.4205229242819467,0.24481611987427943,0.2653407700100357,0.26828431707814326,0.11076792166921756,0.47661503533106947,0.07085158341436965,0.0712219966014295,0.06282545837620315,0.3062705079869224,0.5261007636149762,0.051436846677212794,0.04241708017326551,0.04449677364598137,0.3235639743716843,0.5297525099796542,0.21021169305577703,0.18763609123425423,0.1607973133270177,0.40444335089714606,0.5881050553694114,0.21211985824550791,0.2144764039054122,0.2025453453502622,0.5238561316107789,0.5174234098169694,0.14475638461590756,0.14610617947837978,0.13386908924273333,0.3501546734116021,0.5448781832705536,0.2230117477091932,0.215636346364095,0.20248766385730543,0.5799094131796603,0.5630668974493465,0.15369141340844727,0.15131119749309008,0.12028351781225305,0.6020781829634132,0.5914814686527751,0.14595944605384215,0.12784884201638486,0.1262210010756274,0.4946754087493004,0.7048008950438932,0.22676532121513687
2020-02-25,0.15072414243524812,0.1579657731981695,0.12077626149901022,0.4626575905019753,0.5021787078972211,0.3748464833377104,0.374444165147483,0.3276636738512727,0.7872161928767648,0.5895301623471001,0.07988954577811941,0.08292657558083888,0.059729121381732364,0.5242253080329891,0.39609597785382644,0.09121897022809114,0.09469895359471342,0.08131610691095942,0.3394856756876722,0.4534560831175613,0.3194292080608089,0.3166358687416081,0.3026295737277821,0.3330725395410818,0.5701344064192317,0.2794373862718613,0.2179087642902675,0.0849528071916319,0.6120961059226939,0.4768026553226296,0.2030454473053828,0.1970913682126978,0.1783974372898487,0.4294579390063006,0.513353124136884,0.15801636549055292,0.12985233500139476,0.10347461296902943,0.6457170643627265,0.6293673996867581,0.10961671858535116,0.10772295627476486,0.11483584385199175,0.24626974276645902,0.40331294860782285,0.4905279686269055,0.498565021047942,0.4848572426190183,0.5092638887421629,0.5813294623739808,0.15029415390577067,0.14624456657723056,0.14761573771078668,0.2518579280820479,0.4041335524537802,0.23925548585790357,0.2600292030672952,0.2644907931673445,0.08962189164966805,0.4469991004285166,0.07170264733050966,0.07047350507527525,0.06193058529807963,0.3236337720803358,0.5245201963864103,0.05150703389006936,0.04234962163415801,0.044045153331752074,0.3249599112839768,0.5310406807527626,0.1995118503288127,0.18687466569541572,0.1589482677730259,0.33468362432209137,0.5433982284112221,0.21686509129516782,0.21555371692168937,0.2023679613567384,0.5633239863304287,0.5235609600302001,0.15740175450124716,0.14591974523051188,0.13354378395613997,0.4612346424469268,0.5368779288996957,0.22437881613133337,0.21623378792014747,0.20336858005542768,0.5950714088274712,0.5509204917674237,0.14733770480752745,0.15140773846711242,0.12145858144091964,0.5356259377557202,0.5445646196589958,0.14578112781895392,0.12844435592432057,0.12557346754723353,0.49188900212629383,0.6999329082563301,0.22507230083023927
2020-02-26,0.15098184351460786,0.15541714871722045,0.12090956562902877,0.46457104593417387,0.4950095613759725,0.37284871619372106,0.37524414919173066,0.33046455754491755,0.7576589669894779,0.5712889721778662,0.08030040367612895,0.08303058944936004,0.06119445661124906,0.529543705420187,0.38274243299096233,0.09181276777713573,0.09324012606164839,0.08115587320740841,0.35160400998241925,0.4400262790854187,0.31865384733130153,0.31320289310992033,0.2999787383226967,0.3285538348361137,0.5623029153715771,0.28127543872331184,0.22493007766012663,0.09218920037448153,0.6164056072741726,0.45852411124748765,0.19708437220132521,0.19572953578763663,0.17799353253432165,0.3679408359908749,0.4872900108567255,0.14892286789831205,0.13041772396370555,0.1036262700861929,0.4946593568008517,0.6101676337560399,0.10318639712660588,0.10481713173547186,0.11160403753488868,0.21588999720735047,0.3939736875732243,0.4826293081863282,0.49753944891912805,0.4844966036969971,0.4752215506887989,0.5650863612703471,0.1414354094862153,0.14397066719769974,0.14639528776202837,0.17646056259502965,0.3753342446082854,0.22136405249545132,0.2511582848411436,0.2598327484728217,0.030853355118939108,0.408509592036493,0.06957499768660946,0.0687673938861311,0.06082447656985121,0.29419012464326505,0.5196483786802932,0.051085962449867045,0.041802471460430646,0.043554373893966714,0.31799398556878283,0.5319690455149728,0.19036724365362268,0.1844654617648816,0.15695251258186232,0.28243551766080294,0.4984140173024323,0.2185906935856439,0.21605343081052517,0.20237694402798923,0.5776090994059122,0.5283786697957664,0.14731309424321148,0.14496184389444344,0.13267258563973106,0.39165439833393145,0.5070040380055345,0.21709927627558767,0.21563279939591062,0.20373795603221256,0.4966081267875765,0.5326116769816106,0.14573324423301892,0.15088838431984836,0.12248088120301392,0.519529394803796,0.5096727314161207,0.1382913878795683,0.1281931183800979,0.12448486806240716,0.3872446943515152,0.6839540283532983,0.21865492637649758
2020-02-27,0.15901886214553718,0.15294531206137918,0.12093711571109189,0.5235654711564703,0.5056156812287195,0.3665611533360591,0.3751267597369258,0.3329728680319206,0.6689987090332389,0.5464744831677183,0.0777766854293897,0.08252944324510586,0.06259818451858412,0.4866670612229724,0.36655011937747856,0.08636500614381368,0.09102628908724691,0.08077512168645362,0.2805492006674146,0.42217835249800767,0.31880145824393424,0.30908912432971947,0.2974879838218675,0.3301663240705464,0.5613794991366942,0.29452985700429446,0.22447625081676392,0.09961334487146112,0.6476683392639226,0.45679100903419906,0.19021891652947606,0.19284891923047087,0.17740510757605887,0.3060187878657652,0.45687049741273356,0.14607579936982368,0.13022106860617189,0.10384629044324328,0.45523251410333665,0.5922184238370772,0.10107638797785884,0.1015999639446658,0.10835775273721215,0.20633077142213085,0.39057605122571437,0.4964309336229551,0.49452831110179263,0.4847469526124828,0.5364196333363702,0.568553842909968,0.14120601266567784,0.14136056085598225,0.14519288374876438,0.17472167332924018,0.36272859608672564,0.2268349678343098,0.242791482877926,0.25500810305479593,0.09402968271814449,0.4046554552137175,0.0694686425998289,0.06706128689626281,0.059687643535287965,0.29268879495035544,0.5184120140446674,0.05192815716720886,0.041367751262554375,0.0431471330842495,0.33695337399492925,0.5354010642618707,0.18821236293231336,0.1811322451708534,0.15495385975397186,0.27062745150835593,0.4691874714106744,0.2108873434158903,0.21628058285349408,0.2022736596461348,0.5015468799181501,0.509764157478436,0.14170303252647642,0.1428644051973923,0.13137797977414511,0.35637826999122657,0.4762026017542259,0.21552725402358985,0.2147596085872262,0.20407817559671237,0.47713648756579563,0.519251523073453,0.1530496371654056,0.15118468166939586,0.12356184733246162,0.5875894230395737,0.5053911711518149,0.12349039888525931,0.12580177177887175,0.1234373648987464,0.25002270600191107,0.6500374711799989,0.21622556599346848
2020-02-28,0.13753238154293346,0.14917564943290385,0.1202759228528093,0.39203729624576134,0.4832190969362674,0.32974336216683897,0.3707805899818778,0.3340877749290453,0.3424243457396229,0.4721263644326022,0.07299349232042546,0.08149247820545202,0.063689484323035,0.4101138014694498,0.3419348774538028,0.06638098708517395,0.0868143315550654,0.07972870096299439,0.11365801172926629,0.37046980002026764,0.30270455941631136,0.3037964312254272,0.29425705243628364,0.240475477182512,0.5386139005161976,0.2378364564590978,0.2153455939877842,0.10360704621526984,0.4572552004253772,0.3982505309667272,0.17533686303233662,0.18913677769938797,0.1762456911993283,0.2019040976165352,0.4067593364746267,0.11926037332538741,0.12649993849737395,0.1030922471911987,0.2162033432497289,0.5326156177380028,0.10107638797785884,0.09862149035627832,0.10523089849015427,0.20633077142213085,0.39712931971059123,0.4434328252078332,0.48802363345088384,0.48190387221401654,0.3472582394450129,0.5203695722153796,0.13466946411604253,0.13821762831063594,0.14379406101070702,0.12829747747456835,0.34490310482438297,0.22616800161594874,0.2347750201469903,0.2502384558834878,0.09159870539362402,0.41315821255038787,0.06414940687913062,0.06516805387539906,0.058543127592609684,0.22227299211083895,0.5055992565607537,0.044979985952967566,0.040011112459457654,0.04236658538711863,0.22456924159223396,0.523110994215129,0.16662520575861578,0.1753620540389343,0.15191447963915944,0.17008544034093376,0.414007296451127,0.18753070841169459,0.21310704378184345,0.20136205218487613,0.32875273771899405,0.44047957139126537,0.1090509844376436,0.13669915869719074,0.12877911798548514,0.20315505053538888,0.3792888693695707,0.1712687956290091,0.2088487512501208,0.20314379829842077,0.16806649805323556,0.45170064790291387,0.1455407233402491,0.14973315734222847,0.12427745846705451,0.511913106904105,0.4856277567583755,0.10539036428340715,0.12165180140577347,0.12156392665209381,0.15066575734425752,0.601395111140323,0.19303119721776957
2020-03-02,0.13230719337940644,0.14470504397232964,0.11950719925669862,0.36532248122472355,0.4656487564734877,0.31657940113776917,0.3652275217199388,0.3346733714963327,0.2716054382988289,0.40711383230747605,0.06997098494093756,0.07855179473369284,0.06409212063906378,0.3649801677355787,0.31971356564726494,0.07430744665155034,0.08293404787966813,0.0788627871230777,0.246616427665065,0.3624080640056748,0.3041443116426138,0.30049628416994456,0.2913624329282666,0.25679411947742575,0.5318970775541055,0.22702085265174254,0.20731162926910773,0.10676222414841585,0.42770780157570903,0.3516267900690747,0.18261345929081316,0.18576827903105453,0.17549163442025906,0.2957346098869469,0.3989823387436701,0.12469315791487212,0.12370985293872022,0.1025197743386912,0.28575590609220536,0.508679468294515,0.09655517459092083,0.0960477682493232,0.10199909499207,0.18478659780660966,0.3969313387374442,0.425299783772765,0.4803482084249493,0.47843405684670626,0.2994709131957892,0.47582901823172746,0.1270291009720309,0.13418765306039288,0.1422726075898078,0.08420306599652264,0.32216996802114717,0.22637209641790834,0.2277945548469908,0.24524458999447107,0.09418379326970983,0.43073003504709007,0.05851110589809069,0.06323079564647552,0.057214260683635026,0.16096500916060624,0.48541222945667617,0.047787396711825,0.03992117512193849,0.041640861812649255,0.28857965870383545,0.523057725034571,0.16194055180602213,0.16856275522817726,0.14806750369259186,0.15193838148417232,0.3783528914221969,0.16830311018910857,0.20895354502253286,0.19998790398955008,0.23135764741073714,0.3528247452917347,0.10940734754817028,0.13081998113858284,0.1264117377827222,0.20622374167837945,0.3285153738148638,0.1783010396466964,0.20323047810101125,0.20256635754382035,0.24273656382056433,0.42380953649281183,0.14221954825437744,0.14809188206620572,0.12492104499786344,0.48105070257999144,0.4673045347445702,0.10423125259423971,0.1175390489627905,0.11960366183027271,0.1456554469288981,0.5735773445521432,0.18932267637466055
